x,y,HUMIDEX_FLAG,PROVINCE_CODE,TEMP,RELATIVE_HUMIDITY_FLAG,WEATHER_FRE_DESC,WIND_DIRECTION_FLAG,PRECIP_AMOUNT_FLAG,DEW_POINT_TEMP,UTC_YEAR,UTC_DAY,LOCAL_HOUR,VISIBILITY,UTC_DATE,TEMP_FLAG,STATION_PRESSURE_FLAG,LOCAL_DATE,WEATHER_ENG_DESC,ID,HUMIDEX,UTC_MONTH,STATION_NAME,PRECIP_AMOUNT,DEW_POINT_TEMP_FLAG,WIND_SPEED_FLAG,STATION_PRESSURE,WINDCHILL_FLAG,RELATIVE_HUMIDITY,WIND_DIRECTION,CLIMATE_IDENTIFIER,VISIBILITY_FLAG,LOCAL_DAY,LOCAL_YEAR,WINDCHILL,WIND_SPEED,LOCAL_MONTH
-68.42222222222222,58.089444444444446,,QC,12.8,,ND,,,2.5,2024,12,14,24.1,2024-05-12T19:00:00,,,2024-05-12 14:00:00,NA,7113535.2024.5.12.14,,5,KUUJJUAQ A,,,,100.3,,49,35,7113535,,12,2024,,20,5
-68.42222222222222,58.089444444444446,,QC,12.3,,ND,,,1.8,2024,12,15,24.1,2024-05-12T20:00:00,,,2024-05-12 15:00:00,NA,7113535.2024.5.12.15,,5,KUUJJUAQ A,,,,100.36,,49,33,7113535,,12,2024,,19,5
-68.42222222222222,58.089444444444446,,QC,9.6,,Généralement nuageux,,,1.2,2024,12,16,24.1,2024-05-12T21:00:00,,,2024-05-12 16:00:00,Mostly Cloudy,7113535.2024.5.12.16,,5,KUUJJUAQ A,,,,100.41,,56,35,7113535,,12,2024,,14,5
-68.42222222222222,58.089444444444446,,QC,8.6,,ND,,,1.1,2024,12,17,24.1,2024-05-12T22:00:00,,,2024-05-12 17:00:00,NA,7113535.2024.5.12.17,,5,KUUJJUAQ A,,,,100.44,,59,34,7113535,,12,2024,,15,5
-68.42222222222222,58.089444444444446,,QC,5.9,,ND,,,0.4,2024,12,18,24.1,2024-05-12T23:00:00,,,2024-05-12 18:00:00,NA,7113535.2024.5.12.18,,5,KUUJJUAQ A,,,,100.5,,68,34,7113535,,12,2024,,22,5
-68.42222222222222,58.089444444444446,,QC,1.0,,Généralement nuageux,,,-0.3,2024,13,19,24.1,2024-05-13T00:00:00,,,2024-05-12 19:00:00,Mostly Cloudy,7113535.2024.5.12.19,,5,KUUJJUAQ A,,,,100.56,,92,35,7113535,,12,2024,,21,5
-68.42222222222222,58.089444444444446,,QC,-0.2,,Brouillard,,,-0.7,2024,13,20,2.4,2024-05-13T01:00:00,,,2024-05-12 20:00:00,Fog,7113535.2024.5.12.20,,5,KUUJJUAQ A,,,,100.62,,96,36,7113535,,12,2024,-5,18,5
-68.42222222222222,58.089444444444446,,QC,0.1,,Brouillard,,,-0.2,2024,13,21,4,2024-05-13T02:00:00,,,2024-05-12 21:00:00,Fog,7113535.2024.5.12.21,,5,KUUJJUAQ A,,,,100.64,,97,36,7113535,,12,2024,,10,5
-68.42222222222222,58.089444444444446,,QC,0.0,,Brouillard,,,-0.5,2024,13,22,4.8,2024-05-13T03:00:00,,,2024-05-12 22:00:00,Fog,7113535.2024.5.12.22,,5,KUUJJUAQ A,,,,100.64,,97,36,7113535,,12,2024,-4,12,5
-68.42222222222222,58.089444444444446,,QC,-0.3,,Brouillard,,,-0.7,2024,13,23,4.8,2024-05-13T04:00:00,,,2024-05-12 23:00:00,Fog,7113535.2024.5.12.23,,5,KUUJJUAQ A,,,,100.7,,97,2,7113535,,12,2024,-3,8,5
-68.42222222222222,58.089444444444446,,QC,-0.4,,Brouillard,,,-0.8,2024,13,0,6.4,2024-05-13T05:00:00,,,2024-05-13 00:00:00,Fog,7113535.2024.5.13.0,,5,KUUJJUAQ A,,,,100.68,,97,36,7113535,,13,2024,-2,5,5
-68.42222222222222,58.089444444444446,,QC,-0.5,,Nuageux,,,-1.2,2024,13,1,19.3,2024-05-13T06:00:00,,,2024-05-13 01:00:00,Cloudy,7113535.2024.5.13.1,,5,KUUJJUAQ A,,,,100.66,,95,1,7113535,,13,2024,-4,9,5
-68.42222222222222,58.089444444444446,,QC,-0.6,,ND,,,-1.4,2024,13,2,24.1,2024-05-13T07:00:00,,,2024-05-13 02:00:00,NA,7113535.2024.5.13.2,,5,KUUJJUAQ A,,,,100.73,,95,36,7113535,,13,2024,-4,11,5
-68.42222222222222,58.089444444444446,,QC,-0.8,,ND,,,-1.4,2024,13,3,24.1,2024-05-13T08:00:00,,,2024-05-13 03:00:00,NA,7113535.2024.5.13.3,,5,KUUJJUAQ A,,,,100.71,,96,36,7113535,,13,2024,-5,11,5
-68.42222222222222,58.089444444444446,,QC,-0.9,,Nuageux,,,-1.3,2024,13,4,24.1,2024-05-13T09:00:00,,,2024-05-13 04:00:00,Cloudy,7113535.2024.5.13.4,,5,KUUJJUAQ A,,,,100.75,,97,1,7113535,,13,2024,-4,10,5
-68.42222222222222,58.089444444444446,,QC,-0.8,,Brouillard,,,-1.2,2024,13,5,3.2,2024-05-13T10:00:00,,,2024-05-13 05:00:00,Fog,7113535.2024.5.13.5,,5,KUUJJUAQ A,,,,100.78,,97,36,7113535,,13,2024,-5,14,5
-68.42222222222222,58.089444444444446,,QC,-0.6,,Brouillard,,,-1.1,2024,13,6,3.2,2024-05-13T11:00:00,,,2024-05-13 06:00:00,Fog,7113535.2024.5.13.6,,5,KUUJJUAQ A,,,,100.82,,97,3,7113535,,13,2024,-5,14,5
-68.42222222222222,58.089444444444446,,QC,-0.1,,Brouillard,,,-1.0,2024,13,7,3.2,2024-05-13T12:00:00,,,2024-05-13 07:00:00,Fog,7113535.2024.5.13.7,,5,KUUJJUAQ A,,,,100.9,,94,3,7113535,,13,2024,-4,14,5
-68.42222222222222,58.089444444444446,,QC,0.0,,Brouillard,,,-1.0,2024,13,8,4,2024-05-13T13:00:00,,,2024-05-13 08:00:00,Fog,7113535.2024.5.13.8,,5,KUUJJUAQ A,,,,100.88,,93,5,7113535,,13,2024,-5,16,5
-68.42222222222222,58.089444444444446,,QC,0.6,,Brouillard,,,-0.6,2024,13,9,4,2024-05-13T14:00:00,,,2024-05-13 09:00:00,Fog,7113535.2024.5.13.9,,5,KUUJJUAQ A,,,,100.95,,91,2,7113535,,13,2024,,10,5
-68.42222222222222,58.089444444444446,,QC,0.8,,Brouillard,,,-1.2,2024,13,10,6.4,2024-05-13T15:00:00,,,2024-05-13 10:00:00,Fog,7113535.2024.5.13.10,,5,KUUJJUAQ A,,,,100.95,,87,3,7113535,,13,2024,,16,5
-68.42222222222222,58.089444444444446,,QC,1.7,,ND,,,-1.0,2024,13,11,24.1,2024-05-13T16:00:00,,,2024-05-13 11:00:00,NA,7113535.2024.5.13.11,,5,KUUJJUAQ A,,,,100.96,,82,1,7113535,,13,2024,,15,5
-68.42222222222222,58.089444444444446,,QC,2.5,,ND,,,-0.6,2024,13,12,24.1,2024-05-13T17:00:00,,,2024-05-13 12:00:00,NA,7113535.2024.5.13.12,,5,KUUJJUAQ A,,,,100.94,,80,4,7113535,,13,2024,,17,5
-68.42222222222222,58.089444444444446,,QC,2.0,,Nuageux,,,-1.1,2024,13,13,24.1,2024-05-13T18:00:00,,,2024-05-13 13:00:00,Cloudy,7113535.2024.5.13.13,,5,KUUJJUAQ A,,,,100.97,,80,4,7113535,,13,2024,,15,5
-68.42222222222222,58.089444444444446,,QC,1.2,,ND,,,-1.2,2024,13,14,24.1,2024-05-13T19:00:00,,,2024-05-13 14:00:00,NA,7113535.2024.5.13.14,,5,KUUJJUAQ A,,,,101.01,,84,3,7113535,,13,2024,,14,5
-68.42222222222222,58.089444444444446,,QC,1.1,,Pluie,,,-0.9,2024,13,15,24.1,2024-05-13T20:00:00,,,2024-05-13 15:00:00,Rain,7113535.2024.5.13.15,,5,KUUJJUAQ A,,,,101.03,,86,4,7113535,,13,2024,,18,5
-68.42222222222222,58.089444444444446,,QC,1.2,,Pluie,,,-0.7,2024,13,16,24.1,2024-05-13T21:00:00,,,2024-05-13 16:00:00,Rain,7113535.2024.5.13.16,,5,KUUJJUAQ A,,,,101.05,,87,3,7113535,,13,2024,,16,5
-68.42222222222222,58.089444444444446,,QC,0.4,,ND,,,-0.8,2024,13,17,24.1,2024-05-13T22:00:00,,,2024-05-13 17:00:00,NA,7113535.2024.5.13.17,,5,KUUJJUAQ A,,,,101.08,,92,4,7113535,,13,2024,,17,5
-68.42222222222222,58.089444444444446,,QC,0.2,,ND,,,-1.3,2024,13,18,24.1,2024-05-13T23:00:00,,,2024-05-13 18:00:00,NA,7113535.2024.5.13.18,,5,KUUJJUAQ A,,,,101.08,,90,2,7113535,,13,2024,,16,5
-68.42222222222222,58.089444444444446,,QC,-0.3,,Nuageux,,,-1.2,2024,14,19,24.1,2024-05-14T00:00:00,,,2024-05-13 19:00:00,Cloudy,7113535.2024.5.13.19,,5,KUUJJUAQ A,,,,101.13,,94,3,7113535,,13,2024,-5,15,5
-68.42222222222222,58.089444444444446,,QC,-0.6,,ND,,,-1.5,2024,14,20,19.3,2024-05-14T01:00:00,,,2024-05-13 20:00:00,NA,7113535.2024.5.13.20,,5,KUUJJUAQ A,,,,101.14,,94,6,7113535,,13,2024,-5,16,5
-68.42222222222222,58.089444444444446,,QC,-0.9,,Bruine verglaçante,,,-1.4,2024,14,21,19.3,2024-05-14T02:00:00,,,2024-05-13 21:00:00,Freezing Drizzle,7113535.2024.5.13.21,,5,KUUJJUAQ A,,,,101.17,,96,5,7113535,,13,2024,-5,13,5
-68.42222222222222,58.089444444444446,,QC,-0.9,,Bruine verglaçante,,,-1.4,2024,14,22,16.1,2024-05-14T03:00:00,,,2024-05-13 22:00:00,Freezing Drizzle,7113535.2024.5.13.22,,5,KUUJJUAQ A,,,,101.17,,96,3,7113535,,13,2024,-6,17,5
-68.42222222222222,58.089444444444446,,QC,-1.1,,Brouillard,,,-1.6,2024,14,23,6.4,2024-05-14T04:00:00,,,2024-05-13 23:00:00,Fog,7113535.2024.5.13.23,,5,KUUJJUAQ A,,,,101.18,,97,3,7113535,,13,2024,-6,14,5
-68.42222222222222,58.089444444444446,,QC,-1.3,,Brouillard,,,-1.7,2024,14,0,4.8,2024-05-14T05:00:00,,,2024-05-14 00:00:00,Fog,7113535.2024.5.14.0,,5,KUUJJUAQ A,,,,101.17,,97,4,7113535,,14,2024,-6,14,5
-68.42222222222222,58.089444444444446,,QC,-1.5,,Brouillard,,,-2.0,2024,14,1,4.8,2024-05-14T06:00:00,,,2024-05-14 01:00:00,Fog,7113535.2024.5.14.1,,5,KUUJJUAQ A,,,,101.16,,96,4,7113535,,14,2024,-7,19,5
-68.42222222222222,58.089444444444446,,QC,-1.4,,Brouillard,,,-2.1,2024,14,2,9.7,2024-05-14T07:00:00,,,2024-05-14 02:00:00,Fog,7113535.2024.5.14.2,,5,KUUJJUAQ A,,,,101.16,,95,3,7113535,,14,2024,-6,14,5
-68.42222222222222,58.089444444444446,,QC,-1.5,,ND,,,-2.2,2024,14,3,12.9,2024-05-14T08:00:00,,,2024-05-14 03:00:00,NA,7113535.2024.5.14.3,,5,KUUJJUAQ A,,,,101.15,,95,3,7113535,,14,2024,-6,15,5
-68.42222222222222,58.089444444444446,,QC,-1.5,,Nuageux,,,-2.3,2024,14,4,16.1,2024-05-14T09:00:00,,,2024-05-14 04:00:00,Cloudy,7113535.2024.5.14.4,,5,KUUJJUAQ A,,,,101.13,,95,3,7113535,,14,2024,-6,16,5
-68.42222222222222,58.089444444444446,,QC,-1.4,,ND,,,-2.3,2024,14,5,19.3,2024-05-14T10:00:00,,,2024-05-14 05:00:00,NA,7113535.2024.5.14.5,,5,KUUJJUAQ A,,,,101.16,,94,3,7113535,,14,2024,-7,22,5
-68.42222222222222,58.089444444444446,,QC,-1.2,,ND,,,-2.3,2024,14,6,24.1,2024-05-14T11:00:00,,,2024-05-14 06:00:00,NA,7113535.2024.5.14.6,,5,KUUJJUAQ A,,,,101.15,,92,3,7113535,,14,2024,-6,17,5
-68.42222222222222,58.089444444444446,,QC,-1.0,,Nuageux,,,-2.4,2024,14,7,24.1,2024-05-14T12:00:00,,,2024-05-14 07:00:00,Cloudy,7113535.2024.5.14.7,,5,KUUJJUAQ A,,,,101.18,,90,2,7113535,,14,2024,-6,16,5
-68.42222222222222,58.089444444444446,,QC,-0.1,,ND,,,-2.1,2024,14,8,24.1,2024-05-14T13:00:00,,,2024-05-14 08:00:00,NA,7113535.2024.5.14.8,,5,KUUJJUAQ A,,,,101.2,,86,5,7113535,,14,2024,-4,13,5
-68.42222222222222,58.089444444444446,,QC,0.6,,ND,,,-1.8,2024,14,9,24.1,2024-05-14T14:00:00,,,2024-05-14 09:00:00,NA,7113535.2024.5.14.9,,5,KUUJJUAQ A,,,,101.15,,84,2,7113535,,14,2024,,19,5
-68.42222222222222,58.089444444444446,,QC,1.6,,Nuageux,,,-1.2,2024,14,10,24.1,2024-05-14T15:00:00,,,2024-05-14 10:00:00,Cloudy,7113535.2024.5.14.10,,5,KUUJJUAQ A,,,,101.11,,82,4,7113535,,14,2024,,20,5
-68.42222222222222,58.089444444444446,,QC,2.4,,ND,,,-0.8,2024,14,11,24.1,2024-05-14T16:00:00,,,2024-05-14 11:00:00,NA,7113535.2024.5.14.11,,5,KUUJJUAQ A,,,,101.11,,79,3,7113535,,14,2024,,19,5
-68.42222222222222,58.089444444444446,,QC,4.2,,ND,,,-0.1,2024,14,12,24.1,2024-05-14T17:00:00,,,2024-05-14 12:00:00,NA,7113535.2024.5.14.12,,5,KUUJJUAQ A,,,,101.04,,74,3,7113535,,14,2024,,20,5
-68.42222222222222,58.089444444444446,,QC,4.5,,Généralement nuageux,,,0.1,2024,14,13,24.1,2024-05-14T18:00:00,,,2024-05-14 13:00:00,Mostly Cloudy,7113535.2024.5.14.13,,5,KUUJJUAQ A,,,,101.0,,73,3,7113535,,14,2024,,21,5
-68.42222222222222,58.089444444444446,,QC,5.2,,ND,,,0.6,2024,14,14,24.1,2024-05-14T19:00:00,,,2024-05-14 14:00:00,NA,7113535.2024.5.14.14,,5,KUUJJUAQ A,,,,100.97,,72,3,7113535,,14,2024,,20,5
-68.42222222222222,58.089444444444446,,QC,5.3,,ND,,,0.6,2024,14,15,24.1,2024-05-14T20:00:00,,,2024-05-14 15:00:00,NA,7113535.2024.5.14.15,,5,KUUJJUAQ A,,,,100.93,,72,3,7113535,,14,2024,,22,5
-68.42222222222222,58.089444444444446,,QC,4.0,,Généralement nuageux,,,0.0,2024,14,16,24.1,2024-05-14T21:00:00,,,2024-05-14 16:00:00,Mostly Cloudy,7113535.2024.5.14.16,,5,KUUJJUAQ A,,,,100.87,,75,3,7113535,,14,2024,,23,5
-68.42222222222222,58.089444444444446,,QC,3.4,,ND,,,0.0,2024,14,17,24.1,2024-05-14T22:00:00,,,2024-05-14 17:00:00,NA,7113535.2024.5.14.17,,5,KUUJJUAQ A,,,,100.87,,79,2,7113535,,14,2024,,23,5
-68.42222222222222,58.089444444444446,,QC,3.1,,ND,,,0.1,2024,14,18,24.1,2024-05-14T23:00:00,,,2024-05-14 18:00:00,NA,7113535.2024.5.14.18,,5,KUUJJUAQ A,,,,100.97,,81,1,7113535,,14,2024,,8,5
-68.42222222222222,58.089444444444446,,QC,2.1,,Nuageux,,,-0.2,2024,15,19,24.1,2024-05-15T00:00:00,,,2024-05-14 19:00:00,Cloudy,7113535.2024.5.14.19,,5,KUUJJUAQ A,,,,100.98,,85,34,7113535,,14,2024,,14,5
-68.42222222222222,58.089444444444446,,QC,1.1,,Pluie,,,0.0,2024,15,20,19.3,2024-05-15T01:00:00,,,2024-05-14 20:00:00,Rain,7113535.2024.5.14.20,,5,KUUJJUAQ A,,,,100.99,,92,35,7113535,,14,2024,,9,5
-68.42222222222222,58.089444444444446,,QC,0.8,,Pluie,,,0.2,2024,15,21,19.3,2024-05-15T02:00:00,,,2024-05-14 21:00:00,Rain,7113535.2024.5.14.21,,5,KUUJJUAQ A,,,,100.94,,96,35,7113535,,14,2024,,11,5
-68.42222222222222,58.089444444444446,,QC,0.8,,Pluie,,,0.4,2024,15,22,19.3,2024-05-15T03:00:00,,,2024-05-14 22:00:00,Rain,7113535.2024.5.14.22,,5,KUUJJUAQ A,,,,100.89,,97,31,7113535,,14,2024,,7,5
-68.42222222222222,58.089444444444446,,QC,1.4,,Pluie,,,1.1,2024,15,23,19.3,2024-05-15T04:00:00,,,2024-05-14 23:00:00,Rain,7113535.2024.5.14.23,,5,KUUJJUAQ A,,,,100.85,,98,36,7113535,,14,2024,,7,5
-68.42222222222222,58.089444444444446,,QC,3.2,,Pluie,,,2.7,2024,15,0,19.3,2024-05-15T05:00:00,,,2024-05-15 00:00:00,Rain,7113535.2024.5.15.0,,5,KUUJJUAQ A,,,,100.81,,97,4,7113535,,15,2024,,9,5
-68.42222222222222,58.089444444444446,,QC,3.6,,Pluie,,,2.7,2024,15,1,19.3,2024-05-15T06:00:00,,,2024-05-15 01:00:00,Rain,7113535.2024.5.15.1,,5,KUUJJUAQ A,,,,100.71,,94,5,7113535,,15,2024,,16,5
-68.42222222222222,58.089444444444446,,QC,4.1,,Pluie,,,3.4,2024,15,2,19.3,2024-05-15T07:00:00,,,2024-05-15 02:00:00,Rain,7113535.2024.5.15.2,,5,KUUJJUAQ A,,,,100.67,,95,7,7113535,,15,2024,,18,5
-68.42222222222222,58.089444444444446,,QC,4.4,,Pluie,,,3.8,2024,15,3,24.1,2024-05-15T08:00:00,,,2024-05-15 03:00:00,Rain,7113535.2024.5.15.3,,5,KUUJJUAQ A,,,,100.65,,96,7,7113535,,15,2024,,14,5
-68.42222222222222,58.089444444444446,,QC,4.2,,Pluie,,,3.5,2024,15,4,20.9,2024-05-15T09:00:00,,,2024-05-15 04:00:00,Rain,7113535.2024.5.15.4,,5,KUUJJUAQ A,,,,100.6,,95,9,7113535,,15,2024,,10,5
-68.42222222222222,58.089444444444446,,QC,4.8,,ND,,,4.1,2024,15,5,24.1,2024-05-15T10:00:00,,,2024-05-15 05:00:00,NA,7113535.2024.5.15.5,,5,KUUJJUAQ A,,,,100.57,,96,11,7113535,,15,2024,,10,5
-68.42222222222222,58.089444444444446,,QC,5.6,,ND,,,5.0,2024,15,6,24.1,2024-05-15T11:00:00,,,2024-05-15 06:00:00,NA,7113535.2024.5.15.6,,5,KUUJJUAQ A,,,,100.56,,96,13,7113535,,15,2024,,9,5
-68.42222222222222,58.089444444444446,,QC,7.9,,Généralement nuageux,,,6.5,2024,15,7,24.1,2024-05-15T12:00:00,,,2024-05-15 07:00:00,Mostly Cloudy,7113535.2024.5.15.7,,5,KUUJJUAQ A,,,,100.54,,91,15,7113535,,15,2024,,10,5
-68.42222222222222,58.089444444444446,,QC,8.7,,ND,,,6.2,2024,15,8,24.1,2024-05-15T13:00:00,,,2024-05-15 08:00:00,NA,7113535.2024.5.15.8,,5,KUUJJUAQ A,,,,100.57,,84,18,7113535,,15,2024,,13,5
-68.42222222222222,58.089444444444446,,QC,9.0,,ND,,,5.2,2024,15,9,24.1,2024-05-15T14:00:00,,,2024-05-15 09:00:00,NA,7113535.2024.5.15.9,,5,KUUJJUAQ A,,,,100.61,,77,20,7113535,,15,2024,,22,5
-68.42222222222222,58.089444444444446,,QC,11.0,,Nuageux,,,5.5,2024,15,10,24.1,2024-05-15T15:00:00,,,2024-05-15 10:00:00,Cloudy,7113535.2024.5.15.10,,5,KUUJJUAQ A,,,,100.6,,68,19,7113535,,15,2024,,18,5
-68.42222222222222,58.089444444444446,,QC,11.2,,ND,,,3.7,2024,15,11,24.1,2024-05-15T16:00:00,,,2024-05-15 11:00:00,NA,7113535.2024.5.15.11,,5,KUUJJUAQ A,,,,100.59,,60,21,7113535,,15,2024,,19,5
-68.42222222222222,58.089444444444446,,QC,11.6,,ND,,,3.6,2024,15,12,24.1,2024-05-15T17:00:00,,,2024-05-15 12:00:00,NA,7113535.2024.5.15.12,,5,KUUJJUAQ A,,,,100.62,,58,18,7113535,,15,2024,,14,5
-68.42222222222222,58.089444444444446,,QC,11.6,,Nuageux,,,3.8,2024,15,13,24.1,2024-05-15T18:00:00,,,2024-05-15 13:00:00,Cloudy,7113535.2024.5.15.13,,5,KUUJJUAQ A,,,,100.62,,58,17,7113535,,15,2024,,12,5
-68.42222222222222,58.089444444444446,,QC,11.5,,ND,,,4.0,2024,15,14,24.1,2024-05-15T19:00:00,,,2024-05-15 14:00:00,NA,7113535.2024.5.15.14,,5,KUUJJUAQ A,,,,100.61,,60,16,7113535,,15,2024,,3,5
-68.42222222222222,58.089444444444446,,QC,11.5,,ND,,,3.8,2024,15,15,24.1,2024-05-15T20:00:00,,,2024-05-15 15:00:00,NA,7113535.2024.5.15.15,,5,KUUJJUAQ A,,,,100.61,,59,18,7113535,,15,2024,,4,5
-68.42222222222222,58.089444444444446,,QC,11.9,,Nuageux,,,3.4,2024,15,16,24.1,2024-05-15T21:00:00,,,2024-05-15 16:00:00,Cloudy,7113535.2024.5.15.16,,5,KUUJJUAQ A,,,,100.6,,56,18,7113535,,15,2024,,6,5
-68.42222222222222,58.089444444444446,,QC,10.7,,ND,,,4.5,2024,15,17,24.1,2024-05-15T22:00:00,,,2024-05-15 17:00:00,NA,7113535.2024.5.15.17,,5,KUUJJUAQ A,,,,100.6,,65,8,7113535,,15,2024,,9,5
-68.42222222222222,58.089444444444446,,QC,8.5,,Averses de pluie,,,6.4,2024,15,18,19.3,2024-05-15T23:00:00,,,2024-05-15 18:00:00,Rain Showers,7113535.2024.5.15.18,,5,KUUJJUAQ A,,,,100.64,,87,29,7113535,,15,2024,,7,5
-68.42222222222222,58.089444444444446,,QC,6.7,,Averses de pluie,,,5.9,2024,16,19,19.3,2024-05-16T00:00:00,,,2024-05-15 19:00:00,Rain Showers,7113535.2024.5.15.19,,5,KUUJJUAQ A,,,,100.66,,95,22,7113535,,15,2024,,6,5
-68.42222222222222,58.089444444444446,,QC,5.2,,Averses de pluie,,,4.2,2024,16,20,24.1,2024-05-16T01:00:00,,,2024-05-15 20:00:00,Rain Showers,7113535.2024.5.15.20,,5,KUUJJUAQ A,,,,100.67,,94,30,7113535,,15,2024,,12,5
-68.42222222222222,58.089444444444446,,QC,4.3,,ND,,,3.5,2024,16,21,24.1,2024-05-16T02:00:00,,,2024-05-15 21:00:00,NA,7113535.2024.5.15.21,,5,KUUJJUAQ A,,,,100.68,,95,28,7113535,,15,2024,,8,5
-68.42222222222222,58.089444444444446,,QC,3.8,,Nuageux,,,3.1,2024,16,22,24.1,2024-05-16T03:00:00,,,2024-05-15 22:00:00,Cloudy,7113535.2024.5.15.22,,5,KUUJJUAQ A,,,,100.7,,95,28,7113535,,15,2024,,7,5
-68.42222222222222,58.089444444444446,,QC,3.7,,Averses de pluie,,,2.8,2024,16,23,19.3,2024-05-16T04:00:00,,,2024-05-15 23:00:00,Rain Showers,7113535.2024.5.15.23,,5,KUUJJUAQ A,,,,100.71,,94,27,7113535,,15,2024,,7,5
-68.42222222222222,58.089444444444446,,QC,3.6,,Averses de pluie,,,2.7,2024,16,0,24.1,2024-05-16T05:00:00,,,2024-05-16 00:00:00,Rain Showers,7113535.2024.5.16.0,,5,KUUJJUAQ A,,,,100.72,,94,28,7113535,,16,2024,,5,5
-68.42222222222222,58.089444444444446,,QC,3.0,,Averses de pluie,,,2.5,2024,16,1,24.1,2024-05-16T06:00:00,,,2024-05-16 01:00:00,Rain Showers,7113535.2024.5.16.1,,5,KUUJJUAQ A,,,,100.72,,96,25,7113535,,16,2024,,6,5
-68.42222222222222,58.089444444444446,,QC,3.1,,Averses de pluie,,,2.5,2024,16,2,24.1,2024-05-16T07:00:00,,,2024-05-16 02:00:00,Rain Showers,7113535.2024.5.16.2,,5,KUUJJUAQ A,,,,100.74,,96,23,7113535,,16,2024,,6,5
-68.42222222222222,58.089444444444446,,QC,2.8,,ND,,,2.3,2024,16,3,24.1,2024-05-16T08:00:00,,,2024-05-16 03:00:00,NA,7113535.2024.5.16.3,,5,KUUJJUAQ A,,,,100.77,,97,24,7113535,,16,2024,,5,5
-68.42222222222222,58.089444444444446,,QC,2.9,,Nuageux,,,2.5,2024,16,4,24.1,2024-05-16T09:00:00,,,2024-05-16 04:00:00,Cloudy,7113535.2024.5.16.4,,5,KUUJJUAQ A,,,,100.79,,97,24,7113535,,16,2024,,7,5
-68.42222222222222,58.089444444444446,,QC,3.4,,ND,,,2.9,2024,16,5,24.1,2024-05-16T10:00:00,,,2024-05-16 05:00:00,NA,7113535.2024.5.16.5,,5,KUUJJUAQ A,,,,100.83,,97,24,7113535,,16,2024,,5,5
-68.42222222222222,58.089444444444446,,QC,4.0,,ND,,,3.2,2024,16,6,24.1,2024-05-16T11:00:00,,,2024-05-16 06:00:00,NA,7113535.2024.5.16.6,,5,KUUJJUAQ A,,,,100.87,,94,24,7113535,,16,2024,,7,5
-68.42222222222222,58.089444444444446,,QC,4.1,,Nuageux,,,2.8,2024,16,7,24.1,2024-05-16T12:00:00,,,2024-05-16 07:00:00,Cloudy,7113535.2024.5.16.7,,5,KUUJJUAQ A,,,,100.92,,91,23,7113535,,16,2024,,12,5
-68.42222222222222,58.089444444444446,,QC,4.3,,Pluie,,,2.9,2024,16,8,24.1,2024-05-16T13:00:00,,,2024-05-16 08:00:00,Rain,7113535.2024.5.16.8,,5,KUUJJUAQ A,,,,100.96,,90,23,7113535,,16,2024,,10,5
-68.42222222222222,58.089444444444446,,QC,4.4,,ND,,,2.5,2024,16,9,24.1,2024-05-16T14:00:00,,,2024-05-16 09:00:00,NA,7113535.2024.5.16.9,,5,KUUJJUAQ A,,,,101.0,,87,21,7113535,,16,2024,,9,5
-68.42222222222222,58.089444444444446,,QC,5.2,,Pluie,,,2.4,2024,16,10,24.1,2024-05-16T15:00:00,,,2024-05-16 10:00:00,Rain,7113535.2024.5.16.10,,5,KUUJJUAQ A,,,,101.03,,82,18,7113535,,16,2024,,10,5
-68.42222222222222,58.089444444444446,,QC,6.0,,Pluie,,,2.6,2024,16,11,24.1,2024-05-16T16:00:00,,,2024-05-16 11:00:00,Rain,7113535.2024.5.16.11,,5,KUUJJUAQ A,,,,101.06,,79,20,7113535,,16,2024,,7,5
-68.42222222222222,58.089444444444446,,QC,5.5,,Pluie,,,2.2,2024,16,12,24.1,2024-05-16T17:00:00,,,2024-05-16 12:00:00,Rain,7113535.2024.5.16.12,,5,KUUJJUAQ A,,,,101.09,,79,21,7113535,,16,2024,,3,5
-68.42222222222222,58.089444444444446,,QC,6.3,,Pluie,,,2.5,2024,16,13,24.1,2024-05-16T18:00:00,,,2024-05-16 13:00:00,Rain,7113535.2024.5.16.13,,5,KUUJJUAQ A,,,,101.11,,77,20,7113535,,16,2024,,6,5
-68.42222222222222,58.089444444444446,,QC,6.0,,Pluie,,,2.9,2024,16,14,24.1,2024-05-16T19:00:00,,,2024-05-16 14:00:00,Rain,7113535.2024.5.16.14,,5,KUUJJUAQ A,,,,101.16,,80,10,7113535,,16,2024,,4,5
-68.42222222222222,58.089444444444446,,QC,6.2,,Pluie,,,3.5,2024,16,15,24.1,2024-05-16T20:00:00,,,2024-05-16 15:00:00,Rain,7113535.2024.5.16.15,,5,KUUJJUAQ A,,,,101.2,,83,8,7113535,,16,2024,,5,5
-68.42222222222222,58.089444444444446,,QC,6.4,,Pluie,,,3.0,2024,16,16,24.1,2024-05-16T21:00:00,,,2024-05-16 16:00:00,Rain,7113535.2024.5.16.16,,5,KUUJJUAQ A,,,,101.25,,79,8,7113535,,16,2024,,8,5
-68.42222222222222,58.089444444444446,,QC,5.5,,Pluie,,,3.7,2024,16,17,24.1,2024-05-16T22:00:00,,,2024-05-16 17:00:00,Rain,7113535.2024.5.16.17,,5,KUUJJUAQ A,,,,101.28,,88,4,7113535,,16,2024,,13,5
